Time,Month,wspd10,wdir10,wav_hs,wav_tp,wav_dp,cur_spd,cur_dir
2007-01-26 20:00:00,1,"15,98","33,25","1,79","11,92","187,4","1,09","197,78"
2007-01-26 23:00:00,1,"12,73","52,71","1,36","10,51","19,57","1,01","245,02"
2007-01-27 00:00:00,1,"13,22","44,57","1,71","10,23","16,79","0,91","254,53"
2007-01-27 03:00:00,1,"16,56","42,9","1,71","11,2","25,52","1,15","252,92"
2007-01-27 04:00:00,1,"13,80","33,89","1,8","6,92","20,19","1,11","233,8"
2007-01-27 07:00:00,1,"15,24","20,89","1,74","5,65","21,89","1,36","207,29"
2007-01-27 08:00:00,1,"17,03","21,22","1,9","6,02","19,25","1,40","225,74"
2007-01-27 11:00:00,1,"22,32","25,01","1,61","6,31","20,27","1,38","211,16"
2007-01-27 12:00:00,1,"22,74","22,42","2,04","5,23","24,79","1,15","194,1"
2007-01-27 15:00:00,1,"17,22","21,4","1,73","5,56","23,07","1,24","183,18"
2007-01-27 16:00:00,1,"16,19","18,22","2,05","6,67","20,36","1,01","195,2"
2007-01-27 19:00:00,1,"16,44","28,73","1,84","7,16","22,62","0,89","186,41"
2007-01-27 20:00:00,1,"19,32","36,84","1,46","6,65","25,31","1,11","182,11"
2007-01-27 23:00:00,1,"21,23","37,49","1,45","5,81","29,44","1,03","231,79"
2007-01-28 00:00:00,1,"17,77","30,68","1,51","7,07","33,32","0,89","211,49"
2007-01-28 03:00:00,1,"19,81","26,81","1,77","6,62","28,63","0,99","217,29"
2007-01-28 04:00:00,1,"21,17","23,16","1,57","5,69","27,45","0,97","245,39"
2007-01-28 07:00:00,1,"20,62","22,16","2,01","7,56","33,75","1,36","242,61"
2007-01-28 08:00:00,1,"23,03","16,74","2,31","7,82","31,04","1,07","223,35"
2007-01-28 11:00:00,1,"21,07","18,84","2,14","6,73","30,23","1,34","207,48"
2007-01-28 12:00:00,1,"21,58","14,96","2,02","7,95","28,77","1,26","216,58"
2007-01-28 15:00:00,1,"20,10","17,7","1,95","6,91","32,16","1,05","219,41"
2007-01-28 16:00:00,1,"23,77","14,01","1,93","7,75","26,06","1,11","237,41"
2007-01-28 19:00:00,1,"17,73","24,24","2,21","6,73","38,67","1,30","237,46"
2007-01-28 20:00:00,1,"22,12","24,87","2,09","6,3","36,15","1,26","188,58"
2007-01-28 23:00:00,1,"21,65","31,52","2,45","7,34","37,32","1,05","203,67"
2007-01-29 00:00:00,1,"20,41","26,5","2,18","7,77","32,21","1,05","206,29"
2007-01-29 03:00:00,1,"25,15","23,01","2,27","7,98","31,64","1,36","210,03"
2007-01-29 04:00:00,1,"25,70","21,36","2,26","7,19","35,39","1,34","207,08"
2007-01-29 07:00:00,1,"23,60","16,99","2,77","6,72","32,95","1,30","234,23"
2007-01-29 08:00:00,1,"21,17","14,68","2,32","6,36","31,75","1,44","179,66"
2007-01-29 11:00:00,1,"25,15","17,7","2,27","8,51","30,03","1,30","196,95"
2007-01-29 12:00:00,1,"21,25","16,25","2,29","7,76","24,28","1,19","208,15"
2007-01-29 15:00:00,1,"25,95","15,14","2,33","6,61","30,71","1,48","178,82"
2007-01-29 16:00:00,1,"26,59","17,42","2,73","6,65","24,24","1,30","200,61"
2007-01-29 19:00:00,1,"20,31","21,01","1,99","7,91","27,25","1,32","184,46"
2007-01-29 20:00:00,1,"20,90","24,48","2,13","6,9","33,56","1,03","189,59"
2007-01-29 23:00:00,1,"19,61","25,27","2,4","6,38","35,63","1,03","191,26"
2007-01-30 00:00:00,1,"24,61","22,12","2,64","6,75","36,54","1,38","201,02"
2007-01-30 03:00:00,1,"24,59","15,76","2,59","8,49","31,27","1,46","195,46"
2007-01-30 04:00:00,1,"27,29","13,28","2,71","7,46","31,76","1,42","195,48"
2007-01-30 07:00:00,1,"25,13","15,35","2,82","6,92","31,77","1,28","200,82"
2007-01-30 08:00:00,1,"23,75","13,6","2,49","8,32","26,36","1,42","180,79"
2007-01-30 11:00:00,1,"22,61","10,57","2,19","7,04","26,56","1,44","188,61"
2007-01-30 12:00:00,1,"21,85","9,77","2,8","7,34","30,76","1,46","197,27"
2007-01-30 15:00:00,1,"17,24","5,31","2,08","6,34","27,56","1,36","224,9"
2007-01-30 16:00:00,1,"16,74","2,53","1,99","8,45","28,08","1,32","209,9"
2007-01-30 19:00:00,1,"8,71","360,92","2,2",8,"36,12","1,30","184,66"
2007-01-30 20:00:00,1,"8,67","363,82","1,6","7,9","33,14","1,19","169,34"
2007-01-30 23:00:00,1,"6,30","245,32","1,59","6,49","39,23","0,91","207,94"
2007-01-31 00:00:00,1,"4,98","232,42","1,38","6,84","31,59","0,82","176,85"
2007-01-31 03:00:00,1,"6,65","252,7","1,34","6,86","40,68","0,86","243,88"
2007-01-31 04:00:00,1,"7,54","215,87","1,48","6,62","34,02","0,84","210,88"
2007-01-31 07:00:00,1,"8,09","240,74","1,33","6,53","34,7","1,03","204,74"
2007-01-31 08:00:00,1,"8,90","270,62","1,14","7,99","41,07","1,26","244,21"
2007-01-31 11:00:00,1,"10,89","248,27","1,22","6,41","37,6","1,24","230,31"
2007-01-31 12:00:00,1,"11,14","267,02","1,38","7,37","43,42","1,17","230,27"
2007-01-31 15:00:00,1,"7,10","236,42","1,55","8,36","231,07","1,34","217,07"
2007-01-31 16:00:00,1,"6,36","239,13","1,77","7,38","230,46","1,36","193,88"
2007-01-31 19:00:00,1,"7,50","239,35","1,98","8,23","213,58","1,05","214,33"
2007-01-31 20:00:00,1,"6,26","186,05","1,53","9,32","206,89","1,28","197,52"
2007-01-31 23:00:00,1,"5,97","163,75","1,77","8,01","224,92","1,19","213,41"
2007-02-01 00:00:00,2,"5,85","177,09","2,03","9,76","205,84","1,38","186,5"
2007-02-01 03:00:00,2,"3,40","196,88","1,76","10,05","177,67","1,19","235,31"
2007-02-01 04:00:00,2,"3,63","222,12","2,15","9,51","195,97","1,28","234,05"
2007-02-01 07:00:00,2,"3,29","192,98","1,88","9,05","182,2","1,32","187,47"
2007-02-01 08:00:00,2,"1,92","195,57","2,24","9,67","206,22","1,75","223,09"
2007-02-01 11:00:00,2,"2,53","184,49","1,63","9,42","207,32","1,71","200,89"
2007-02-01 12:00:00,2,"3,15","194,64","2,16","10,18","170,61","1,81","183,47"
2007-02-01 15:00:00,2,"1,26","188,78",2,"9,35","210,63","1,52","227,29"
2007-02-01 16:00:00,2,"1,61","179,41","1,45","7,48","168,85","1,61","212,11"
2007-02-01 19:00:00,2,"4,08","137,88","1,77","8,6","162,06","1,56","204,94"
2007-02-01 20:00:00,2,"4,33","86,74","1,52","9,27","178,36","1,42","209,37"
2007-02-01 23:00:00,2,"6,16","65,21","1,34","9,17","200,74","1,34","236,13"
2007-02-02 00:00:00,2,"7,43","54,43","1,5","8,67","201,92","1,42","192,58"
2007-02-02 03:00:00,2,"5,97","33,28","1,32","8,3","191,35","1,57","216,59"
2007-02-02 04:00:00,2,"6,22","15,3","1,5","8,55","201,97","1,56","196,58"
2007-02-02 07:00:00,2,"9,74","9,05","1,26","9,37","191,73","2,06","186,44"
2007-02-02 08:00:00,2,"10,50","13,22","1,53","8,93","164,67","1,85","201,83"
2007-02-02 11:00:00,2,"10,26","15,96","1,52","9,8","208,76","1,69","229,24"
2007-02-02 12:00:00,2,"11,84","10,59","1,67","10,13","201,49","1,71","212,14"
2007-02-02 15:00:00,2,"6,98","399,19","1,5","8,98","200,88","1,67","203,98"
2007-02-02 16:00:00,2,"6,63","345,52","1,78",11,"194,94","1,52","186,95"
2007-02-02 19:00:00,2,"7,58","30,3","1,59","10,95","200,13","1,57","174,7"
2007-02-02 20:00:00,2,"6,76","20,43","1,54","11,09","176,21","1,50","180,94"
2007-02-02 23:00:00,2,"4,02","1,08","1,7","10,49","177,38","1,61","181,26"
2007-02-03 00:00:00,2,"4,20","14,77","1,4","9,55","162,56","1,32","232,33"
2007-02-03 03:00:00,2,"3,87","34,28","1,38","8,49","191,23","1,26","186,9"
2007-02-03 04:00:00,2,"3,91","22,48","1,7","10,91","197,18","1,32","202,81"
2007-02-03 07:00:00,2,"1,56","324,55","1,39","11,4","164,29","1,52","221,2"
2007-02-03 08:00:00,2,"1,24","359,69","1,68","11,67","189,35","1,30","214,55"
2007-02-03 11:00:00,2,"1,85","140,34","1,75","11,63","180,68","1,42","191,5"
2007-02-03 12:00:00,2,"3,23","254,53","1,68","9,85","192,13","1,22","194,73"
2007-02-03 15:00:00,2,"8,86","199,01","1,62","11,62","192,65","1,21","253,56"
2007-02-03 16:00:00,2,"10,07","221,71","1,7","11,11","161,35","1,19","232,74"
2007-02-03 19:00:00,2,"11,08","194,21","1,7","11,17","195,37","1,26","238,52"
2007-02-03 20:00:00,2,"9,80","157,65","1,62","10,89","165,04","1,32","202,8"
2007-02-03 23:00:00,2,"10,75","111,77","1,61","10,6","150,03","1,34","200,04"
2007-02-04 00:00:00,2,"9,45","106,3","1,27","11,37","147,76","1,40","235,36"
2007-02-04 03:00:00,2,"5,35","128,6","1,29","9,6","159,86","1,13","239,35"
2007-02-04 04:00:00,2,"3,81","133,71","1,14","10,53","152,16","1,22","234,3"
2007-02-04 07:00:00,2,"1,73","137,35","1,25","10,45","170,88","1,28","208,8"
2007-02-04 08:00:00,2,"1,30","165,36","1,43","8,62","154,76","1,38","214,67"
2007-02-04 11:00:00,2,"4,94","197,53","1,31","10,76","160,34","1,17","205,88"
2007-02-04 12:00:00,2,"5,15","189,72","1,21","8,92","181,8","1,17","199,97"
2007-02-04 15:00:00,2,"6,59","144,57","1,33","6,36","169,37","1,21","215,72"
2007-02-04 16:00:00,2,"7,95","134,32","1,24","5,67","176,38","1,03","233,17"
2007-02-04 19:00:00,2,"8,22","118,29","1,22","6,69","155,68","1,05","221,23"
2007-02-04 20:00:00,2,"8,42","131,58","1,02","5,34","170,2","1,11","217,33"
2007-02-04 23:00:00,2,"9,39","79,21","1,27",6,"184,54","0,89","254,48"
2007-02-05 00:00:00,2,"8,42","86,32","1,06","6,59","176,71","0,84","209,71"
2007-02-05 03:00:00,2,"9,58","40,16","1,1","6,01","203,79","0,99","244,08"
2007-02-05 04:00:00,2,"8,94","27,59","1,06","6,9","205,28","1,11","253,11"
2007-02-05 07:00:00,2,"9,93","379,89","1,29","4,95","13,89","1,09","219,18"
2007-02-05 08:00:00,2,"9,41","351,38","1,13","5,15","16,54","0,97","257,54"
2007-02-05 11:00:00,2,"16,93","12,08","1,64","6,1","18,86","1,21","192,89"
2007-02-05 12:00:00,2,"19,11","13,51","2,07","5,34","19,76","1,03","243,06"
2007-02-05 15:00:00,2,"18,66","9,16","2,1","6,11","16,35","1,32","208,15"
2007-02-05 16:00:00,2,"19,92","13,12","2,69","8,09","18,12","1,38","225,65"
2007-02-05 19:00:00,2,"18,23","29,5","2,25","6,76","16,93","1,26","210,29"
2007-02-05 20:00:00,2,"21,44","35,58","2,78","7,78","21,38","1,30","213,18"
2007-02-05 23:00:00,2,"24,51","34,54","2,63","16,42","19,47","1,09","193,55"
2007-02-06 00:00:00,2,"22,47","37,54","2,41","14,24","20,3","1,11","211,38"
2007-02-06 03:00:00,2,"19,81","28,46","3,11","13,39","13,37","1,48","215,35"
2007-02-06 04:00:00,2,"18,78","28,21","2,69","13,37","13,36","1,26","173,96"
2007-02-06 07:00:00,2,"20,02","18,64","3,14","13,2","13,79","1,17","188,69"
2007-02-06 08:00:00,2,"21,93","22,88","2,63","15,99","10,88","1,19","198,57"
2007-02-06 11:00:00,2,"24,36","14,39","2,61","15,6","11,5","1,03","215,01"
2007-02-06 12:00:00,2,"21,81","12,73","3,31","15,02","11,11","1,03","231,56"
2007-02-06 15:00:00,2,"20,29","22,21","3,02","11,1","14,08","1,36","189,44"
2007-02-06 16:00:00,2,"16,17","28,92","2,47","12,02","11,1","1,01","203,03"
2007-02-06 19:00:00,2,"19,90","32,43","2,31","12,2","13,46","1,34","183,26"
2007-02-06 20:00:00,2,"16,97","32,37","2,11","12,31","14,75","1,05","221,22"
2007-02-06 23:00:00,2,"20,82","43,99","2,61","13,09","19,7","1,13","213,24"
2007-02-07 00:00:00,2,"23,03","37,66","2,31","13,22","19,42","1,32","196,56"
2007-02-07 03:00:00,2,"25,29","29,19","2,75","5,82","23,53","1,19","231,04"
2007-02-07 04:00:00,2,"22,02","25,02","2,67","6,98","24,12","1,28","219,23"
2007-02-07 07:00:00,2,"20,14","25,22","2,18","7,88","20,17","1,32","183,65"
2007-02-07 08:00:00,2,"21,48","19,81","2,2","7,64","26,48","1,57","180,34"
2007-02-07 11:00:00,2,"17,63","16,99","2,44","7,27","24,58","1,26","239,29"
2007-02-07 12:00:00,2,"20,45","16,92","2,06","7,78","23,49","1,24","198,76"
2007-02-07 15:00:00,2,"17,34","16,9","1,84","6,22","26,12","1,26","192,84"
2007-02-07 16:00:00,2,"19,05","17,27","2,19","7,41","22,58","1,26","206,95"
2007-02-07 19:00:00,2,"18,27","31,35","1,89","7,69","22,08","1,42","174,9"
2007-02-07 20:00:00,2,"14,17","33,75","2,12","7,45","22,79","1,52","217,06"
2007-02-07 23:00:00,2,"19,83","51,78","1,83","6,68","25,89","1,42","204,94"
2007-02-08 00:00:00,2,"21,81","43,08","2,1","6,08","33,56","1,48","189,47"
2007-02-08 03:00:00,2,"20,62","46,1","1,69","6,25","36,36","1,28","224,68"
2007-02-08 04:00:00,2,"18,60","42,24","1,98","5,85","40,2","1,56","222,79"
2007-02-08 07:00:00,2,"17,48","37,29","2,13","7,4","35,32","1,46","215,47"
2007-02-08 08:00:00,2,"16,54","36,53","1,65","6,12","37,19","1,69","229,8"
2007-02-08 11:00:00,2,"16,35","32,54","2,06","6,96","38,43","1,32","180,35"
2007-02-08 12:00:00,2,"17,07","30,64","1,57","6,58","37,37","1,56","236,91"
2007-02-08 15:00:00,2,"10,59","29,1","1,66","7,32","34,3","1,73","201,52"
2007-02-08 16:00:00,2,"11,80","46,38","1,94","7,89","32,34","1,44","201,04"
2007-02-08 19:00:00,2,"12,56","51,32","1,63","6,48","42,23","1,61","209,22"
2007-02-08 20:00:00,2,"11,22","63,55","1,75","7,64","41,17","1,54","195,19"
2007-02-08 23:00:00,2,"16,56","65,03","1,59","7,81","56,87","1,40","197,2"
2007-02-09 00:00:00,2,"15,01","57,74","1,78","8,34","60,41","1,44","203,25"
2007-02-09 03:00:00,2,"14,50","57,87","1,55","8,21","54,32","1,22","231,27"
2007-02-09 04:00:00,2,"14,97","64,7","1,77","9,07","45,8","1,42","194,23"
2007-02-09 07:00:00,2,"14,50","50,23","1,74","7,08","49,89","1,57","196,05"
2007-02-09 08:00:00,2,"15,98","40,67","1,92","8,48","60,27","1,32","197,77"
2007-02-09 11:00:00,2,"12,93","44,36","1,9","7,99","56,62","1,63",200
2007-02-09 12:00:00,2,"13,18","36,2","1,62","7,86","56,62","1,36","244,38"
2007-02-09 15:00:00,2,"12,05","28,18","1,4","6,75","51,43","1,36","231,19"
2007-02-09 16:00:00,2,"9,86",31,"1,57","8,44","60,49","1,38","208,59"
2007-02-09 19:00:00,2,"9,58","43,78","1,31","8,18","59,4","1,61","196,1"
2007-02-09 20:00:00,2,"10,98","66,56","1,4","8,73","75,13","1,56","238,12"
2007-02-09 23:00:00,2,"11,24","64,58","1,55","7,52","69,49","1,26","233,5"
2007-02-10 00:00:00,2,"13,37","58,55","1,27","8,06","61,82","1,07","181,47"
2007-02-10 03:00:00,2,"14,33","65,6","1,46","7,69","71,13","1,22","187,96"
2007-02-10 04:00:00,2,"12,77","53,93","1,54","8,18","73,96","1,26","242,35"
2007-02-10 07:00:00,2,"10,92","35,9","1,23","7,27","63,34","1,01","212,5"
2007-02-10 08:00:00,2,"10,59","41,7","1,49","7,21","49,5","1,36","247,17"
2007-02-10 11:00:00,2,"10,46","28,05","1,2","7,31","57,81","1,34","199,11"
2007-02-10 12:00:00,2,"10,61","22,18","1,32","9,66","46,37","1,21","194,7"
2007-02-10 15:00:00,2,"12,85","16,62","1,43","8,1","33,59","1,15","208,15"
2007-02-10 16:00:00,2,"11,59","22,4","1,47","8,41","31,12","1,24","230,7"
2007-02-10 19:00:00,2,"12,65","36,11","1,5","7,93","31,36","1,01","193,05"
2007-02-10 20:00:00,2,"12,77","35,38","1,27","8,74","29,08","1,17","227,05"
2007-02-10 23:00:00,2,"11,18","33,85","1,37","9,24","31,04","1,15","215,64"
2007-02-11 00:00:00,2,"14,91","35,13","1,31","7,95","32,05","1,19","186,3"
2007-02-11 03:00:00,2,"18,74","29,85","1,73","7,75","27,04","1,22","230,15"
2007-02-11 04:00:00,2,"16,81","23,94","1,34","7,94","28,59","0,97","184,64"
2007-02-11 07:00:00,2,"21,81","19,54","1,61","8,34","25,45","1,15","186,32"
2007-02-11 08:00:00,2,"22,63","16,32","1,97","6,34","24,69","1,22","193,62"
2007-02-11 11:00:00,2,"18,74","9,19","2,1","6,03","28,7","1,30","202,36"
2007-02-11 12:00:00,2,"19,09","6,74","1,95","7,21","22,49","1,26","186,72"
2007-02-11 15:00:00,2,"15,55","1,71","1,61","5,71","26,55","0,97","203,45"
2007-02-11 16:00:00,2,"14,87","3,61","1,72","6,8","28,64","1,28","202,4"
2007-02-11 19:00:00,2,"9,66","355,76","1,64",7,"29,03","1,17","213,93"
2007-02-11 20:00:00,2,"7,48","380,43","1,53","10,13","34,81","1,07","174,8"
2007-02-11 23:00:00,2,"8,57","218,15","1,75","10,88","218,84","0,82","226,25"
2007-02-12 00:00:00,2,"9,45","209,01","1,37","11,14","187,17","0,84","187,45"
2007-02-12 03:00:00,2,"6,55",235,"1,74","10,05","189,17","0,60","228,86"
2007-02-12 04:00:00,2,"9,95","242,97","1,41","12,39","199,82","0,74","243,25"
2007-02-12 07:00:00,2,"12,46","236,54","1,59","11,9","185,77","0,72","276,86"
2007-02-12 08:00:00,2,"14,00","210,61","1,92","10,11","219,25","0,68","279,02"
2007-02-12 11:00:00,2,"14,83","214,92","1,89","11,16","237,19","0,84","286,92"
2007-02-12 12:00:00,2,"17,34","222,35","2,07","11,85","190,28","0,84","230,12"
2007-02-12 15:00:00,2,"17,13","213,12","2,04","11,99","214,37","0,84","248,58"
2007-02-12 16:00:00,2,"17,09","187,12","2,76","8,79","236,59","0,78","252,82"
2007-02-12 19:00:00,2,"16,58","171,14","2,81","9,13","187,42","0,86","271,95"
2007-02-12 20:00:00,2,"15,41","173,58","2,6","9,96","210,19","0,80","245,81"
2007-02-12 23:00:00,2,"10,94","202,86","2,92","10,55","178,26","0,80","255,84"
2007-02-13 00:00:00,2,"13,72","169,11","2,53","8,29","231,88","0,82","272,83"
2007-02-13 03:00:00,2,"10,38","201,87","2,18","10,74","224,87","0,72","236,16"
2007-02-13 04:00:00,2,"10,89",188,"1,95","8,35","183,33","0,78","219,66"
2007-02-13 07:00:00,2,"11,70","180,67","2,33","10,51","188,7","0,68","205,81"
2007-02-13 08:00:00,2,"9,84","188,53","2,47","9,57","194,62","0,60","208,2"
2007-02-13 11:00:00,2,"9,37","231,76","2,24","8,76","185,2","0,54",223
2007-02-13 12:00:00,2,"10,59","184,92","1,79","9,97","232,85","0,51","231,26"
2007-02-13 15:00:00,2,"8,86","175,06","2,02","8,8","171,65","0,45","216,01"
2007-02-13 16:00:00,2,"9,02","215,59","2,01","8,3","162,58","0,45","243,97"
2007-02-13 19:00:00,2,"9,17","168,61","2,6","10,65","195,22","0,43","275,05"
2007-02-13 20:00:00,2,"8,01","167,91","2,45","11,27","180,66","0,45","221,62"
2007-02-13 23:00:00,2,"8,30","129,01","2,89","11,12","167,25","0,62","235,44"
2007-02-14 00:00:00,2,"9,10","137,85","3,26","14,32","143,9","0,68","245,26"
2007-02-14 03:00:00,2,"5,93","141,53","3,65","12,41","148,08","0,64","212,59"
2007-02-14 04:00:00,2,"5,99","138,39","2,81","11,31","165,79","0,68","262,21"
2007-02-14 07:00:00,2,"5,38","118,59","3,26","13,22","161,9","0,87","221,3"
2007-02-14 08:00:00,2,"4,82","134,91","3,26","13,57","147,67","0,74","199,34"
2007-02-14 11:00:00,2,"7,48","117,47","2,86","12,59","163,97","0,76","220,75"
2007-02-14 12:00:00,2,"6,94","129,96","2,61","13,44","143,09","0,72","222,82"
2007-02-14 15:00:00,2,"5,77","126,06","2,91","13,28","176,88","0,68","187,48"
2007-02-14 16:00:00,2,"6,53","121,49","2,83","10,97","151,21","0,66","226,77"
2007-02-14 19:00:00,2,"9,93","101,77","2,91","13,81","164,63","0,60",221
2007-02-14 20:00:00,2,"11,68","116,42","2,46","12,83","147,14","0,58","202,78"
2007-02-14 23:00:00,2,"9,99","98,53","2,58","12,32","174,61","0,64","244,9"
2007-02-15 00:00:00,2,"8,49","88,75","2,84","12,37","181,75","0,64","245,7"
2007-02-15 03:00:00,2,"10,26","74,24","2,4","13,17","156,94","0,62","262,59"
2007-02-15 04:00:00,2,"8,51","81,16","2,2","11,89","142,39","0,60","272,44"
2007-02-15 07:00:00,2,"7,79","85,08","2,18","12,53","186,82","0,66","272,67"
2007-02-15 08:00:00,2,"7,85","67,97","2,8","14,43","190,63","0,76","259,6"
2007-02-15 11:00:00,2,"5,81","80,95","2,61","11,62","151,71","0,86","196,63"
2007-02-15 12:00:00,2,"7,68","63,76","2,42","11,66","155,57","0,95","213,21"
2007-02-15 15:00:00,2,"7,21","60,54","2,11","12,13","169,22","1,03","198,01"
2007-02-15 16:00:00,2,"9,14","60,69","2,2","12,64","149,28","0,99","198,38"
2007-02-15 19:00:00,2,"9,04","80,52","2,07","12,39","151,15","0,89","208,79"
2007-02-15 20:00:00,2,"11,95","110,06","1,79","10,02","178,87","0,95","193,52"
2007-02-15 23:00:00,2,"15,67","103,27","1,9","9,59","172,76","0,84","191,34"
2007-02-16 00:00:00,2,"13,74","113,14","1,97","11,22",187,"0,84","190,65"
2007-02-16 03:00:00,2,"9,84","75,45","2,11","11,57","178,53","0,82","245,45"
2007-02-16 04:00:00,2,"10,83","57,17","2,02","10,33","182,88","0,80","258,45"
2007-02-16 07:00:00,2,"10,59","46,83","1,97","10,28",201,"0,93","246,73"
2007-02-16 08:00:00,2,"10,09","35,01","1,92","12,37","167,95","0,95","238,55"
2007-02-16 11:00:00,2,"9,00","88,93","1,75","11,31","183,17","0,80",248
2007-02-16 12:00:00,2,"6,84","90,96","1,86","9,15","201,14","0,72","196,51"
2007-02-16 15:00:00,2,"5,29","72,2","1,41","9,21","177,27","0,93","219,62"
2007-02-16 16:00:00,2,"5,40","94,53","1,79","10,91","180,68","0,99","251,32"
2007-02-16 19:00:00,2,"7,41","98,33","1,41","10,23","171,05","0,78","255,02"
2007-02-16 20:00:00,2,"8,22","87,84","1,48","11,61","199,24","0,93","259,99"
2007-02-16 23:00:00,2,"9,49","78,89","1,61","9,4","196,62","0,74","227,2"
2007-02-17 00:00:00,2,"7,97","78,42","1,92","8,3","164,19","0,82","263,37"
2007-02-17 03:00:00,2,"9,39","84,49","1,92","7,72","12,55","0,97","230,91"
2007-02-17 04:00:00,2,"8,30","85,25","1,77","8,34","12,38","1,17","232,24"
2007-02-17 07:00:00,2,"5,13","82,53","1,75","6,44","26,51","1,01","266,87"
2007-02-17 08:00:00,2,"3,89","94,15","1,68","7,57","36,86","1,13","214,94"
2007-02-17 11:00:00,2,"4,94","129,68","2,07","7,97","46,95","1,17","241,07"
2007-02-17 12:00:00,2,"3,77","125,66","1,69","8,31","52,93","1,03","218,9"
2007-02-17 15:00:00,2,"3,67","71,47","1,65","8,76","55,57","1,11","215,27"
2007-02-17 16:00:00,2,"3,13","48,39","1,83","8,02","49,11","0,97","214,1"
2007-02-17 19:00:00,2,"7,78","26,43","1,86","6,88","56,8","0,89","223,58"
2007-02-17 20:00:00,2,"10,21","30,83","1,63","7,51","59,3","1,07","211,12"
2007-02-17 23:00:00,2,"19,22","26,5","2,01","7,84","50,4","0,80","230,51"
2007-02-18 00:00:00,2,"17,16","27,22","1,76","8,15","47,9","1,03","209,57"
2007-02-18 03:00:00,2,"11,86","28,26","2,24","7,56","47,85","1,11","212,98"
2007-02-18 04:00:00,2,"13,61","33,84","1,74","7,98","55,78","0,89","215,19"
2007-02-18 07:00:00,2,"16,00","27,97","1,89","6,54","41,41","0,97","235,14"
2007-02-18 08:00:00,2,"14,13","30,33","1,79","8,36","48,12","0,89","182,72"
2007-02-18 11:00:00,2,"17,63","28,83","2,37","6,36","46,2","1,24","193,62"
2007-02-18 12:00:00,2,"17,14","26,72","2,14","7,31","44,11","1,13","239,56"
2007-02-18 15:00:00,2,"18,51","27,48","1,93","7,42","35,33","1,32","200,83"
2007-02-18 16:00:00,2,"15,98","34,34","2,22","6,72","40,72","1,15","216,55"
